Yr,Mo,ProductName,Revenue,Units,Discount,FiscalYear
2024,7,X-Plended,142205052.99160016,336001.0,805275.2584,FY24-25
2024,7,X-Plended EZ,17591885.0315,44481.0,101866.2685,FY24-25
2024,7,Xcept,52104489.0238,93457.0,296595.72620000003,FY24-25
2024,7,Xilica,11531568.467800008,28545.0,45667.9822,FY24-25
2024,7,Zibes,5253305.710999992,36821.0,19028.219,FY24-25
2024,7,Zilero,297382.275,366.0,750.975,FY24-25
2024,7,Zilfom,1429124.55,2880.0,2955.45,FY24-25
2024,7,Zoltar,6014765.194399999,25378.0,2323726.7456,FY24-25
2024,8,AXIFER,3187.5,3.0,0.0,FY24-25
2024,8,Actiflor,7048452.485,11152.0,60947.515,FY24-25
2024,8,Actnise,120664.50999999998,367.0,5227.5,FY24-25
2024,8,Ad Folic,10958959.328699995,28288.0,44506.9113,FY24-25
2024,8,Ad Folic OD,19646692.568899933,37647.0,149982.3811,FY24-25
2024,8,Ad-D Chewable,567436.3103,2217.0,672.1497,FY24-25
2024,8,Agoviz,3796038.494,5371.0,25159.456,FY24-25
2024,8,Aircare,279969.852,644.0,749.748,FY24-25
2024,8,Aircare Plus,461147.1605,1167.0,1206.5695,FY24-25
2024,8,Aireez,11231536.3384,18768.0,29170.1616,FY24-25
2024,8,Anex-M,1174932.5644000005,3546.0,5388.9956,FY24-25
2024,8,Anplag,24489453.7547,18089.0,305573.2453,FY24-25
2024,8,Arbi,4162063.3448,11801.0,26689.9052,FY24-25
2024,8,Arbi-A,1091718.6230000001,3812.0,4287.5869999999995,FY24-25
2024,8,Arbi-D,9632783.7715,20625.0,59545.2285,FY24-25
2024,8,Avsar,131518612.96270117,289441.0,483835.3373000001,FY24-25
2024,8,Avsar Plus,44223889.67879979,97627.0,122540.1412,FY24-25
2024,8,Azliv,2196.46,14.0,0.0,FY24-25
2024,8,BD PEN NEEDLE,2127837.1244,94733.0,7198.6956,FY24-25
2024,8,BD SYRINGE - BAG,34210170.942099996,993595.0,680474.1579,FY24-25
2024,8,Busonide,11208995.389999995,24817.0,31459.86,FY24-25
2024,8,Byvas,24886582.395299945,88264.0,72943.4047,FY24-25
2024,8,Dapwiz,8118398.3823,25560.0,36671.6177,FY24-25
2024,8,Dapwiz Plus XR,2950937.2310000006,6417.0,13199.769,FY24-25
2024,8,Dipof,1694450.943099999,7130.0,7566.7669,FY24-25
2024,8,Diu Tansin,1950513.5705,8382.0,8778.9295,FY24-25
2024,8,Duzalta,19737091.352899984,33833.0,120800.41709999999,FY24-25
2024,8,Eglaro,249268.484,535.0,1626.866,FY24-25
2024,8,Eglaro-S,8243195.2275,12769.0,26012.7725,FY24-25
2024,8,Erli,15641202.585100025,36452.0,80902.3149,FY24-25
2024,8,Erli Plus,9470149.709999999,27536.0,28641.940000000002,FY24-25
2024,8,Erli Plus XR,17161587.43349996,32710.0,134032.3665,FY24-25
2024,8,Erlina,18671322.530000016,32002.0,122406.97,FY24-25
2024,8,Erlina Plus XR,1067480.6940000004,4036.0,5946.906,FY24-25
2024,8,Estar,48339500.634499975,127039.0,289176.8655,FY24-25
2024,8,Evo Joshanda,576441.0309000002,1209.0,40148.9691,FY24-25
2024,8,EvoCheck,22804967.568899993,10266.0,4922024.9011,FY24-25
2024,8,EvoCheck Go,14450319.549999993,9603.0,4832957.1,FY24-25
2024,8,Evofix,3153161.4875,6960.0,141823.5625,FY24-25
2024,8,Evokalm,8104115.45209999,30208.0,84312.2879,FY24-25
2024,8,Evokalm XR,1967716.4624,3257.0,11725.2876,FY24-25
2024,8,Evopride,18896562.6976,32089.0,87913.48240000001,FY24-25
2024,8,Evopride Plus,25334451.580499817,59207.0,67926.6595,FY24-25
2024,8,FORMIS,0.0,0.0,0.0,FY24-25
2024,8,Fasteso,3886092.7554999995,10209.0,12238.9545,FY24-25
2024,8,Femova,14568666.199900026,13570.0,93854.5001,FY24-25
2024,8,Ferfer,18760157.567199897,24961.0,119344.3928,FY24-25
2024,8,Ferfer Gro,3562983.4938000087,8498.0,17393.8662,FY24-25
2024,8,Finno-Q,15581.017,31.0,50.423,FY24-25
2024,8,Galvecta,697363.1882,2063.0,4056.8118,FY24-25
2024,8,Galvecta Plus,7731585.313,15346.0,46118.687,FY24-25
2024,8,Gouric,89404489.331,140512.0,593170.669,FY24-25
2024,8,Histalis,2218307.6618,11077.0,4578.3382,FY24-25
2024,8,IBANDRO,0.0,0.0,0.0,FY24-25
2024,8,Inosita,15257757.98149997,14573.0,133252.0285,FY24-25
2024,8,Inosita Plus,131508186.70960036,149223.0,1108421.4404,FY24-25
2024,8,Itipso,2116135.01,11341.0,4631.99,FY24-25
2024,8,Ivadin,1907638.69,5368.0,8737.31,FY24-25
2024,8,K-1000,16504865.530299976,26476.0,87378.9097,FY24-25
2024,8,Kalsob,24020670.685799953,38564.0,147388.1142,FY24-25
2024,8,Klevra,8118390.422000005,8067.0,83372.288,FY24-25
2024,8,Klevra XR,393193.5304,698.0,10250.4696,FY24-25
2024,8,LACTEUS MAMA,0.0,0.0,0.0,FY24-25
2024,8,Lowplat,80419530.77309789,340709.0,478414.1869,FY24-25
2024,8,Lowplat Plus,109828346.98290095,434617.0,580562.6671,FY24-25
2024,8,Neo Q 10,3568077.009999999,3217.0,23800.0,FY24-25
2024,8,Nise,64823154.57470072,249792.0,147744.6253,FY24-25
2024,8,Omron BPM,24875414.198800005,2814.0,3697360.1712000007,FY24-25
2024,8,Omron BPM Wrist,1321313.069,164.0,128619.13100000001,FY24-25
2024,8,Omron ETB,293904.6887,196.0,27925.3513,FY24-25
2024,8,Omron Weigh Scale,431376.775,34.0,78435.685,FY24-25
2024,8,Onita,13325570.7,11287.0,105959.3,FY24-25
2024,8,Opt-D,34214798.30579999,143390.0,368560.1642,FY24-25
2024,8,Orslim,62610465.1035,28819.0,467121.1465,FY24-25
2024,8,Oxivort,636680.6425,1695.0,4555.1075,FY24-25
2024,8,Paridopa,8069705.775000001,5254.0,58695.475,FY24-25
2024,8,Phytus,1354433.9249999998,3637.0,101093.475,FY24-25
2024,8,REKLAIM,10025.599999999999,20.0,0.0,FY24-25
2024,8,Ramipace,40271229.33749973,63899.0,221511.2925,FY24-25
2024,8,Redexa,2564903.6875,4040.0,11582.3125,FY24-25
2024,8,Retzole,3570.0,2.0,0.0,FY24-25
2024,8,Revolic,1266088.6167999995,2336.0,6751.0632,FY24-25
2024,8,SPEDICAM,0.0,0.0,0.0,FY24-25
2024,8,Sacvin,38023560.9672002,26775.0,260416.9328,FY24-25
2024,8,SheVit,9239226.83760002,18696.0,53246.042400000006,FY24-25
2024,8,Sparliv,3798404.2157999985,4823.0,23196.2942,FY24-25
2024,8,Stevo,1403676.9971999999,3274.0,59738.8428,FY24-25
2024,8,Supercran,1837425.0028999997,5644.0,195374.47710000002,FY24-25
2024,8,Tansin,4775486.1282999925,23448.0,31951.1117,FY24-25
2024,8,Telsarta,7426893.4291,27654.0,43637.5709,FY24-25
2024,8,Telsarta-A,19301030.966399975,46135.0,88582.53360000001,FY24-25
2024,8,Telsarta-D,3717590.9804000002,7267.0,15974.5196,FY24-25
2024,8,Thewril,3986228.7883,6714.0,8601.2117,FY24-25
2024,8,Tiocap,3289192.5719999997,18034.0,14332.428,FY24-25
2024,8,Treatan,13404942.818600003,32058.0,45111.6314,FY24-25
2024,8,Treatan-D,1578760.1092,1886.0,8308.8908,FY24-25
2024,8,UFI,0.0,0.0,0.0,FY24-25
2024,8,UriTreat,1773100.0,2098.0,10200.0,FY24-25
2024,8,Vible,5214592.550799991,7267.0,20118.2292,FY24-25
2024,8,Voxamine,8344165.891799996,18377.0,80959.7182,FY24-25
2024,8,X-Plended,156648777.82170027,368751.0,992143.9783,FY24-25
2024,8,X-Plended EZ,16109312.924999999,41265.0,184364.275,FY24-25
2024,8,Xcept,47408599.182500005,85054.0,414661.8175,FY24-25
2024,8,Xilica,13436752.051300008,33006.0,62782.5887,FY24-25
2024,8,ZOLTAR INSTA,0.0,0.0,0.0,FY24-25
2024,8,Zibes,4823954.812999992,33253.0,20160.567,FY24-25
2024,8,Zilero,862604.3848,1002.0,6163.6152,FY24-25
2024,8,Zilfom,1475613.8125,2971.0,1715.9375,FY24-25
2024,8,Zoltar,6996817.1069,30551.0,3074611.0031,FY24-25
2024,9,AXIFER,1062.5,1.0,0.0,FY24-25
2024,9,Actiflor,6453494.0925,10291.0,107018.4075,FY24-25
2024,9,Actnise,23198.539999999997,68.0,127.5,FY24-25
2024,9,Ad Folic,10362931.669499999,26750.0,42283.3305,FY24-25
2024,9,Ad Folic OD,19389418.486299917,37186.0,164839.6137,FY24-25
2024,9,Ad-D Chewable,648131.4313,2422.0,1055.2287,FY24-25
2024,9,Agoviz,3821710.186499999,5402.0,21542.713499999998,FY24-25
2024,9,Aircare,153502.185,353.0,370.51500000000004,FY24-25
2024,9,Aircare Plus,638543.0375999999,1616.0,1700.0024,FY24-25
2024,9,Aireez,13798840.4412,23498.0,43035.5588,FY24-25
2024,9,Anex-M,1234499.9854000006,3727.0,6069.2346,FY24-25
2024,9,Anplag,23985916.4155,17757.0,317674.5845,FY24-25
2024,9,Arbi,4170873.6483,11789.0,24161.1017,FY24-25
2024,9,Arbi-A,1078339.5120000003,3778.0,5040.228,FY24-25
2024,9,Arbi-D,9293564.8597,20008.0,54029.6403,FY24-25
2024,9,Avsar,130660305.59070112,287006.0,513030.6093,FY24-25
2024,9,Avsar Plus,42705194.16039973,94940.0,143383.08959999998,FY24-25
2024,9,Azliv,69905.54,352.0,0.0,FY24-25
2024,9,BD PEN NEEDLE,3311584.9349999996,148552.0,36037.195,FY24-25
2024,9,BD SYRINGE - BAG,55929918.77139999,1625000.0,1339999.5285999998,FY24-25
2024,9,Busonide,12398617.862499995,27446.0,37118.4375,FY24-25
2024,9,Byvas,25498993.479699925,90647.0,86218.1703,FY24-25
2024,9,Dapwiz,7132261.0287,22763.0,44271.9713,FY24-25
2024,9,Dapwiz Plus XR,2967187.794500001,6458.0,9797.8055,FY24-25
2024,9,Dipof,890060.3194999996,3068.0,2382.7605,FY24-25
2024,9,Diu Tansin,1803497.9254,7748.0,7597.0746,FY24-25
2024,9,Duzalta,18957229.449099988,32527.0,138071.0409,FY24-25
2024,9,Eglaro,251665.348,518.0,1763.002,FY24-25
2024,9,Eglaro-S,8056626.949,12453.0,26779.551,FY24-25
2024,9,Erli,16089966.381700015,37312.0,80198.1683,FY24-25
2024,9,Erli Plus,9264681.08,26911.0,23500.97,FY24-25
2024,9,Erli Plus XR,16264927.390299965,30965.0,112439.1097,FY24-25
2024,9,Erlina,18030006.06400002,30719.0,128037.33600000001,FY24-25
2024,9,Erlina Plus XR,988226.4559999998,3740.0,14943.544000000002,FY24-25
2024,9,Estar,48924638.18299996,128576.0,298443.217,FY24-25
2024,9,Evo Joshanda,1223701.5385000003,2577.0,90568.4615,FY24-25
2024,9,EvoCheck,23984725.74369999,10882.0,4349242.8663,FY24-25
2024,9,EvoCheck Go,14763589.789999992,9937.0,4672752.66,FY24-25
2024,9,Evofix,3548028.809,7371.0,142624.441,FY24-25
2024,9,Evokalm,8136136.192699987,30368.0,70421.7073,FY24-25
2024,9,Evokalm XR,2014491.8638,3329.0,8707.886199999999,FY24-25
2024,9,Evopride,17714151.838300005,30101.0,73440.6217,FY24-25
2024,9,Evopride Plus,24898166.54589983,58050.0,70873.5341,FY24-25
2024,9,Fasteso,2719399.9747999995,7307.0,7276.4352,FY24-25
2024,9,Femova,14417943.501300024,13435.0,98708.34869999999,FY24-25
2024,9,Ferfer,18054952.1390999,24035.0,124160.4609,FY24-25
2024,9,Ferfer Gro,3243266.5524000083,7746.0,20278.167599999997,FY24-25
2024,9,Finno-Q,2095458.0672000002,4169.0,6718.492799999999,FY24-25
2024,9,Galvecta,651882.5962,1930.0,4317.4038,FY24-25
2024,9,Galvecta Plus,7688211.5381000005,15246.0,38313.9619,FY24-25
2024,9,Gouric,88323858.4545,138604.0,598109.5455,FY24-25
2024,9,Histalis,2493110.702,12482.0,3883.2980000000002,FY24-25
2024,9,IBANDRO,446.25,1.0,0.0,FY24-25
2024,9,Inosita,15867229.277499974,15209.0,183662.2525,FY24-25
2024,9,Inosita Plus,132675033.6783005,150015.0,1317132.0217,FY24-25
2024,9,Itipso,790744.46,4250.0,4005.54,FY24-25
2024,9,Ivadin,3252874.945,9165.0,19030.055,FY24-25
2024,9,K-1000,17500048.965499952,28057.0,82992.3645,FY24-25
2024,9,Kalsob,24088540.26109994,38693.0,160362.8389,FY24-25
2024,9,Klevra,7850377.159600005,7925.0,77721.5904,FY24-25
2024,9,Klevra XR,322082.544,567.0,5643.456,FY24-25
2024,9,Lowplat,76911024.148398,325939.0,479932.01159999997,FY24-25
2024,9,Lowplat Plus,107704134.72560088,426452.0,625191.9244,FY24-25
2024,9,NOZEA,0.0,0.0,0.0,FY24-25
2024,9,NUVAL D,0.0,0.0,0.0,FY24-25
2024,9,Neo Q 10,3335502.154999999,3001.0,15204.375,FY24-25
2024,9,Nise,69523525.3230009,267963.0,173650.977,FY24-25
2024,9,Omron BPM,14867846.9183,1758.0,2367417.7316999994,FY24-25
2024,9,Omron BPM Wrist,508502.03799999994,66.0,75007.262,FY24-25
2024,9,Omron ETB,339525.6283,237.0,49626.00170000001,FY24-25
2024,9,Omron Weigh Scale,179911.08000000002,23.0,11512.619999999999,FY24-25
2024,9,Onita,12769718.0025,10826.0,113221.9975,FY24-25
2024,9,Opt-D,36393537.650099985,152683.0,462428.4499,FY24-25
2024,9,Orslim,63752649.7975,29357.0,502483.9525,FY24-25
2024,9,Oxivort,554297.4425,1476.0,3795.5575,FY24-25
2024,9,Paridopa,7973249.432500002,5246.0,68800.3175,FY24-25
2024,9,Phytus,1559122.0250000004,4195.0,119716.975,FY24-25
2024,9,REKLAIM,18046.079999999998,36.0,0.0,FY24-25
2024,9,Ramipace,40476373.26139975,64142.0,189099.24860000002,FY24-25
2024,9,Redexa,2838397.282,4505.0,10509.468,FY24-25
2024,9,Retzole,3586597.1,2020.0,19102.9,FY24-25
2024,9,Revolic,1184846.7117999997,2187.0,6805.848199999999,FY24-25
2024,9,SETSPIN,0.0,0.0,0.0,FY24-25
2024,9,Sacvin,37245160.96890019,26407.0,270351.4811,FY24-25
2024,9,SheVit,7794210.577800011,15756.0,36994.1022,FY24-25
2024,9,Sparliv,3882849.3098999984,4920.0,15611.0901,FY24-25
2024,9,Stevo,920613.7239999999,2101.0,23783.796000000002,FY24-25
2024,9,Supercran,1622170.2185999998,5103.0,215777.29140000002,FY24-25
2024,9,Tansin,4750690.245499992,23325.0,27919.874499999998,FY24-25
2024,9,Telsarta,7639797.919,28516.0,41405.581,FY24-25
2024,9,Telsarta-A,19627019.64269997,46904.0,94904.75730000001,FY24-25
2024,9,Telsarta-D,7569068.5108,15972.0,36969.4892,FY24-25
2024,9,Thewril,3815231.3626,6429.0,10023.6374,FY24-25
2024,9,Tiocap,3626487.396,18417.0,17080.104,FY24-25
2024,9,Treatan,13113183.730300002,31197.0,45335.2197,FY24-25
2024,9,Treatan-D,1499320.3545,1793.0,9489.145499999999,FY24-25
2024,9,UFI,0.0,0.0,0.0,FY24-25
2024,9,UriTreat,1939693.2,2295.0,11056.8,FY24-25
2024,9,Vible,5359693.58349999,7477.0,26288.5965,FY24-25
2024,9,Voxamine,8389618.799199997,18348.0,94346.0008,FY24-25
2024,9,X-Plended,154970159.27500033,365281.0,1086812.175,FY24-25
2024,9,X-Plended EZ,18226668.579100005,46564.0,111741.42090000001,FY24-25
2024,9,Xcept,47076347.3336,83764.0,325725.9164,FY24-25
2024,9,Xilica,13628159.400300005,33773.0,59672.3497,FY24-25
2024,9,Zibes,4894249.33589999,33661.0,15831.4741,FY24-25
2024,9,Zilero,1253037.1628,1469.0,7993.0872,FY24-25
2024,9,Zilfom,1647206.7125,3318.0,2668.7875,FY24-25
2024,9,Zoltar,7465113.376099999,33235.0,3498617.7638999997,FY24-25
2024,10,AXIFER,0.0,0.0,0.0,FY24-25
2024,10,Actiflor,4763010.8658,7550.0,50114.1342,FY24-25
2024,10,Actnise,4448218.076899998,13604.0,218362.0431,FY24-25
2024,10,Ad Folic,10963976.208599992,28330.0,55827.1914,FY24-25
2024,10,Ad Folic OD,19761353.57169992,37873.0,154163.4783,FY24-25
2024,10,Ad-D Chewable,688851.9948,2549.0,1260.9252,FY24-25
2024,10,Agoviz,4216032.288699999,5956.0,21363.9113,FY24-25
2024,10,Aircare,51322.865999999995,118.0,113.334,FY24-25
2024,10,Aircare Plus,734673.1306,1856.0,655.5094,FY24-25
2024,10,Aireez,16008113.1006,27706.0,33307.8994,FY24-25
2024,10,Anex-M,664342.4876000002,2002.0,2043.2323999999999,FY24-25
2024,10,Anplag,27266170.310000002,20203.0,342356.69,FY24-25
2024,10,Arbi,4327774.8333,12233.0,21972.666699999998,FY24-25
2024,10,Arbi-A,1279992.8630000006,4498.0,6430.527,FY24-25
2024,10,Arbi-D,9589792.8173,20636.0,49640.682700000005,FY24-25
2024,10,Avsar,137938574.98340124,302961.0,535528.5166,FY24-25
2024,10,Avsar Plus,45343554.180699706,100881.0,151337.0493,FY24-25
2024,10,Azliv,622.8533,4.0,4.7067,FY24-25
2024,10,BD PEN NEEDLE,2871688.9896,128237.0,16057.3904,FY24-25
2024,10,BD SYRINGE - BAG,64619131.08889999,1884030.0,1779120.4111000001,FY24-25
2024,10,Busonide,13768121.457499996,30515.0,40887.5925,FY24-25
2024,10,Byvas,27452281.443879914,97385.0,91634.50612,FY24-25
2024,10,Dapwiz,8365626.7912,26601.0,57431.2088,FY24-25
2024,10,Dapwiz Plus XR,2749388.0870000008,5941.0,8195.512999999999,FY24-25
2024,10,Dipof,2949906.876000003,13121.0,14885.644,FY24-25
2024,10,Diu Tansin,1954386.9485,8395.0,7944.3015,FY24-25
2024,10,Duzalta,19376433.077099986,33327.0,179199.8529,FY24-25
2024,10,Eglaro,442831.73880000005,1036.0,4298.8612,FY24-25
2024,10,Eglaro-S,8198698.484999999,12851.0,28995.515,FY24-25
2024,10,Erli,17216158.735700015,40407.0,85088.0643,FY24-25
2024,10,Erli Plus,10541689.0875,30592.0,24482.412500000002,FY24-25
2024,10,Erli Plus XR,16727551.446999963,31833.0,114567.853,FY24-25
2024,10,Erlina,20003149.58600002,34432.0,107874.214,FY24-25
2024,10,Erlina Plus XR,1543236.3868500001,5911.0,14568.81315,FY24-25
2024,10,Estar,50313574.257399954,132131.0,349124.3426,FY24-25
2024,10,Evo Joshanda,1910767.2840000005,4135.0,198082.71600000001,FY24-25
2024,10,EvoCheck,22351129.49429999,9959.0,4389773.8357,FY24-25
2024,10,EvoCheck Go,16476395.91999999,11068.0,5194182.33,FY24-25
2024,10,Evofix,3744316.2575,7002.0,150849.5425,FY24-25
2024,10,Evokalm,8756183.343299985,32450.0,99776.7667,FY24-25
2024,10,Evokalm XR,2162312.3106,3575.0,10393.9394,FY24-25
2024,10,Evopride,18574725.359700006,31306.0,62320.0803,FY24-25
2024,10,Evopride Plus,24900226.673399802,58080.0,71281.6066,FY24-25
2024,10,FREEDEP,0.0,0.0,0.0,FY24-25
2024,10,Fasteso,2682262.175999999,7432.0,7224.8640000000005,FY24-25
2024,10,Femova,15311339.874400027,14265.0,102135.2756,FY24-25
2024,10,Ferfer,18421235.616099905,24509.0,116391.6239,FY24-25
2024,10,Ferfer Gro,3360436.575300008,8025.0,20656.4247,FY24-25
2024,10,Finno-Q,2215403.6500000004,4401.0,3756.5899999999997,FY24-25
2024,10,Galvecta,715801.3735999999,2123.0,6018.626399999999,FY24-25
2024,10,Galvecta Plus,8011442.2023,15885.0,36680.7977,FY24-25
2024,10,Gouric,90177936.4281,141591.0,615544.5719,FY24-25
2024,10,Histalis,2766579.968,13996.0,6409.032,FY24-25
2024,10,IBANDRO,0.0,0.0,0.0,FY24-25
2024,10,Inosita,17722989.29849997,17139.0,237995.03149999998,FY24-25
2024,10,Inosita Plus,139305894.22990054,158216.0,1416591.8701,FY24-25
2024,10,Itipso,1470631.5799999998,7879.0,2741.42,FY24-25
2024,10,Ivadin,2334313.35,6575.0,12961.65,FY24-25
2024,10,K-1000,17725292.79029996,28431.0,92130.5997,FY24-25
2024,10,Kalsob,27899843.0710999,44861.0,214545.6289,FY24-25
2024,10,Klevra,8037577.161400006,7998.0,86615.9086,FY24-25
2024,10,Klevra XR,485150.2024,860.0,11929.7976,FY24-25
2024,10,Lowplat,80039995.01879784,339121.0,480895.22119999997,FY24-25
2024,10,Lowplat Plus,108441562.86980084,429228.0,595572.7301999999,FY24-25
2024,10,NUVAL D,0.0,0.0,0.0,FY24-25
2024,10,Neo Q 10,3736795.1099999985,3362.0,16978.75,FY24-25
2024,10,Nise,83830691.4921013,323230.0,241431.5079,FY24-25
2024,10,Omron BPM,23641736.36159999,2583.0,3714453.2383999988,FY24-25
2024,10,Omron BPM Wrist,1237204.288,160.0,177363.712,FY24-25
2024,10,Omron ETB,471428.92860000004,327.0,65501.8014,FY24-25
2024,10,Omron Nebulizer,3505338.6145,295.0,454661.7354999999,FY24-25
2024,10,Omron Weigh Scale,427360.0044,74.0,62433.2656,FY24-25
2024,10,Onita,13436235.6,11392.0,120244.4,FY24-25
2024,10,Opt-D,35372878.412499964,152782.0,402333.3675,FY24-25
2024,10,Orslim,64146876.64,29512.0,447513.36,FY24-25
2024,10,Oxivort,600781.0225,1610.0,7521.4775,FY24-25
2024,10,Paridopa,8879666.7375,5725.0,70740.6125,FY24-25
2024,10,Phytus,1362391.577,3856.0,180779.62300000002,FY24-25
2024,10,REKLAIM,5012.799999999999,10.0,0.0,FY24-25
2024,10,Ramipace,41837751.32369973,66446.0,214852.1263,FY24-25
2024,10,Redexa,2952394.0375,4685.0,9239.7125,FY24-25
2024,10,Retzole,3726244.45,2094.0,11545.55,FY24-25
2024,10,Revolic,1115063.9296999997,2056.0,5209.3503,FY24-25
2024,10,SPEDICAM,0.0,0.0,0.0,FY24-25
2024,10,Sacvin,41038423.733000204,28974.0,328888.367,FY24-25
2024,10,SheVit,9693634.80360003,19585.0,40697.7464,FY24-25
2024,10,Sparliv,4323881.6801999975,5477.0,15928.8098,FY24-25
2024,10,Stevo,1131344.4007999997,2681.0,46356.8792,FY24-25
2024,10,Supercran,1245984.9837,3881.0,151834.7863,FY24-25
2024,10,Tansin,5034760.51089999,24782.0,21656.0991,FY24-25
2024,10,Telsarta,8463353.7053,31482.0,42494.2947,FY24-25
2024,10,Telsarta-A,20774106.371999968,49637.0,83373.82800000001,FY24-25
2024,10,Telsarta-D,7033895.3932,14477.0,31687.1068,FY24-25
2024,10,Thewril,4195856.224,7077.0,14958.776,FY24-25
2024,10,Tiocap,3742332.315,19207.0,13180.185000000001,FY24-25
2024,10,Treatan,12909437.739900002,30901.0,38790.0101,FY24-25
2024,10,Treatan-D,1578250.282,1882.0,5452.718,FY24-25
2024,10,UFI,0.0,0.0,0.0,FY24-25
2024,10,UriTreat,1899750.0,2245.0,8500.0,FY24-25
2024,10,Vible,5537513.07949999,7714.0,19189.6805,FY24-25
2024,10,Voxamine,8219030.661399994,17960.0,97751.4186,FY24-25
2024,10,X-Plended,160306727.09230027,378235.0,1233893.5577,FY24-25
2024,10,X-Plended EZ,20849267.36500001,53023.0,121448.13500000001,FY24-25
2024,10,Xcept,51135098.216800004,90720.0,315754.5332,FY24-25
2024,10,Xilica,14857336.89600001,36765.0,81432.58399999999,FY24-25
2024,10,Zibes,4153174.1235999926,31480.0,15232.1864,FY24-25
2024,10,Zilero,1088679.5291,1271.0,5810.2209,FY24-25
2024,10,Zilfom,1901190.325,3832.0,4271.675,FY24-25
2024,10,Zoltar,8063883.5118,35450.0,3641535.3482,FY24-25
2024,11,AXIFER,0.0,0.0,0.0,FY24-25
2024,11,Actiflor,2810213.7805,4434.0,16461.2195,FY24-25
2024,11,Actnise,4314026.190799996,13113.0,184126.1992,FY24-25
2024,11,Ad Folic,9767656.765199998,25248.0,53310.2748,FY24-25
2024,11,Ad Folic OD,19322292.50079993,37053.0,162027.54919999998,FY24-25
2024,11,Ad-D Chewable,616715.8056,2301.0,916.2744,FY24-25
2024,11,Agoviz,4061098.8897999995,5744.0,25469.9102,FY24-25
2024,11,Aircare,36986.115,85.0,65.385,FY24-25
2024,11,Aircare Plus,796111.3972,2012.0,1022.8828000000001,FY24-25
2024,11,Aireez,17082796.9904,29716.0,44329.0096,FY24-25
2024,11,Anex-M,236618.41,712.0,377.90999999999997,FY24-25
2024,11,Anplag,26094426.937,19163.0,289080.063,FY24-25
2024,11,Arbi,4188767.9228,11807.0,25192.0772,FY24-25
2024,11,Arbi-A,1348623.5635000004,4746.0,9459.2165,FY24-25
2024,11,Arbi-D,9207331.2153,19889.0,60873.284700000004,FY24-25
2024,11,Avsar,136665311.36900133,300215.0,567278.731,FY24-25
2024,11,Avsar Plus,43564355.23499971,96837.0,157755.94499999998,FY24-25
2024,11,Azliv,156.89,1.0,0.0,FY24-25
2024,11,BD PEN NEEDLE,2697830.3103,120869.0,25343.8997,FY24-25
2024,11,BD SYRINGE - BAG,58934842.2543,1716685.0,1670367.3457,FY24-25
2024,11,Busonide,13925395.894999992,30840.0,38678.655,FY24-25
2024,11,Byvas,26885818.345579904,95293.0,101619.60442,FY24-25
2024,11,Dapwiz,8120989.585,25473.0,38483.415,FY24-25
2024,11,Dapwiz Plus XR,3731021.0420000018,8102.0,16455.557999999997,FY24-25
2024,11,Dipof,2007767.2775999997,8581.0,7944.2024,FY24-25
2024,11,Diu Tansin,1831012.6905,7868.0,8132.3095,FY24-25
2024,11,Duzalta,18542535.22649999,31814.0,139982.2335,FY24-25
2024,11,Eglaro,364882.3192,859.0,1936.0308,FY24-25
2024,11,Eglaro-S,9277251.510499999,14390.0,39598.489499999996,FY24-25
2024,11,Erli,16497118.924200011,38735.0,90168.6758,FY24-25
2024,11,Erli Plus,9892545.876500001,28808.0,25686.773500000003,FY24-25
2024,11,Erli Plus XR,14379721.495799966,27036.0,102760.4042,FY24-25
2024,11,Erlina,18373392.464000028,31782.0,106450.736,FY24-25
2024,11,Erlina Plus XR,2567188.9040000006,9581.0,15253.896,FY24-25
2024,11,Estar,46948469.90219997,123128.0,335367.7978,FY24-25
2024,11,Evo Joshanda,1394486.1722999997,3279.0,277803.8277,FY24-25
2024,11,EvoCheck,21340650.01689999,9707.0,5374215.8931,FY24-25
2024,11,EvoCheck Go,15855509.16999999,10638.0,6709370.58,FY24-25
2024,11,Evofix,3337980.855,6024.0,144095.145,FY24-25
2024,11,Evokalm,8856395.760999987,32555.0,116098.49900000001,FY24-25
2024,11,Evokalm XR,2209764.1046,3659.0,13993.1454,FY24-25
2024,11,Evopride,17583747.050100002,29664.0,84372.44989999999,FY24-25
2024,11,Evopride Plus,23684616.753199823,54957.0,88425.16679999999,FY24-25
2024,11,Fasteso,2742447.224999999,7653.0,7097.924999999999,FY24-25
2024,11,Femova,13984943.158600023,13033.0,97343.67139999999,FY24-25
2024,11,Ferfer,16534922.153499927,22014.0,115586.8865,FY24-25
2024,11,Ferfer Gro,1811368.4094000016,4321.0,9155.310599999999,FY24-25
2024,11,Finno-Q,2615215.5405,5202.0,7840.9394999999995,FY24-25
2024,11,Galvecta,615978.042,1819.0,2481.958,FY24-25
2024,11,Galvecta Plus,7274548.7391,14425.0,39131.7609,FY24-25
2024,11,Gouric,78770647.1735,123959.0,522418.8265,FY24-25
2024,11,Histalis,2435035.6064999998,12338.0,4319.8935,FY24-25
2024,11,IBANDRO,0.0,0.0,0.0,FY24-25
2024,11,Inosita,15199451.728999965,14566.0,135147.52099999998,FY24-25
2024,11,Inosita Plus,130818247.09580041,148592.0,1431409.2542,FY24-25
2024,11,Itipso,1747060.59,9373.0,5690.41,FY24-25
